date,target_date,fold_index,return_valid,held_missing_return_count,gross_return,strict_gross_return,turnover,net_return_0bps,conditional_wealth_0bps,drawdown_0bps,net_return_5bps,conditional_wealth_5bps,drawdown_5bps,net_return_10bps,conditional_wealth_10bps,drawdown_10bps,net_return_20bps,conditional_wealth_20bps,drawdown_20bps
2021-12-09,2021-12-10,12,True,0,0.006609851888958593,0.006609851888958593,0.7171716969460249,0.006609851888958593,1.1160786440358088,0.20143056952947003,0.006251266040485581,0.5329120265241114,0.48974381862520644,0.005892680192012568,0.25440577740342685,0.7534562444364229,0.005175508495066544,0.05794311127823038,0.9429682993383901
2021-12-10,2021-12-13,12,True,0,-0.006124637509562694,-0.006124637509562694,0.8163265138864517,-0.006124637509562694,1.1092430669089253,0.2063215178173199,-0.0065328007665059196,0.5294306184287544,0.4930772205980062,-0.006940964023449145,0.2526399560551121,0.7551674957739957,-0.007757290537335597,0.057493629729407976,0.9434107108102605
2021-12-13,2021-12-14,12,True,0,-0.0052570917354803764,-0.0052570917354803764,0.5510203968733549,-0.0052570917354803764,1.1034116743492395,0.210493958406631,-0.005532601933917054,0.5265014895653606,0.4958818225476722,-0.005808112132353731,0.25117259486123106,0.7565895104121853,-0.006359132529227087,0.05712802011837236,0.9437705695999529
2021-12-14,2021-12-15,12,True,0,0.006150393900989347,0.006150393900989347,0.6868686666712165,0.006150393900989347,1.1101980907814375,0.20563818526362088,0.005806959567653739,0.5295588624275761,0.4929544286738873,0.00546352523431813,0.25254488267142455,0.7552596310600246,0.0047766565676469145,0.057400901050867446,0.9435019809219374
2021-12-15,2021-12-16,12,True,0,-0.022026333295936736,-0.022026333295936736,0.8282828275114298,-0.022026333295936736,1.0857444976093729,0.2231350633525696,-0.02244047470969245,0.5176753101679765,0.5043327719938925,-0.022854616123448166,0.24677306632402787,0.7608530782420587,-0.023682898950959597,0.05604148131158572,0.9448400177986925
2021-12-16,2021-12-17,12,True,0,0.004313590862452109,0.004313590862452109,0.7373737366870046,0.004313590862452109,1.0904279551532183,0.21978398586048775,0.003944903994108607,0.5197174895667096,0.5023774123663824,0.003576217125765104,0.24765558038999344,0.759997836924894,0.0028388433890780993,0.05620057430032126,0.9446834272478787
2021-12-17,2021-12-20,12,True,0,0.0023805151580660417,0.0023805151580660417,0.8080808073282242,0.0023805151580660417,1.0930237354292396,0.21792666981226272,0.0019764747544019296,0.5207446980642594,0.5013938738847044,0.0015724343507378174,0.24804500253175055,0.7596204492794234,0.0007643535434095933,0.056243531408429366,0.9446411458294863
2021-12-20,2021-12-21,12,True,0,-0.0030007525007609763,-0.0030007525007609763,0.7979797972366214,-0.0030007525007609763,1.0897438417217593,0.220273478313602,-0.003399742399379287,0.5189743002349984,0.5030890062722488,-0.003798732297997598,0.2471027459692763,0.7605335868425237,-0.004596712095234219,0.05598499608732555,0.9448956145440303
2021-12-21,2021-12-22,12,True,0,0.0012621565144560485,0.0012621565144560485,0.7777777770534158,0.0012621565144560485,1.091119269010677,0.2192893414047612,0.0008732676259293405,0.519427503690083,0.502655069988458,0.0004843787374026327,0.24722243728537766,0.7604175944036682,-0.00029339903965078305,0.05596857014323868,0.9449117821178036
2021-12-22,2021-12-23,12,True,0,0.00010475755651776815,0.00010475755651776815,0.7474747467786074,0.00010475755651776815,1.0912335719991682,0.21920755606381925,-0.00026897981687153556,0.5192877881752623,0.5027888457366545,-0.0006427171902608393,0.24706354317511614,0.760571578134229,-0.0013901919370394467,0.05589076308829792,0.9449883653141293
2021-12-23,2021-12-27,12,True,0,-0.0022165807929472275,-0.0022165807929472275,0.7373737366870046,-0.0022165807929472275,1.0888147646228556,0.22093824559832653,-0.0025852676612907297,0.5179452902495896,0.5040742696546046,-0.0029539545296342323,0.24633372870264653,0.7612788388055225,-0.0036913282663212366,0.055684451934683826,0.9451914313162217
2021-12-27,2021-12-28,12,True,0,-0.004822409149867748,-0.004822409149867748,0.6767676761373878,-0.004822409149867748,1.0835640543394274,0.22469520013106514,-0.005160792987936442,0.5152722818275348,0.5066336396863084,-0.0054991768260051355,0.2449790959703015,0.7625916086830402,-0.006175944502142524,0.05534054784990299,0.9455299259946547
2021-12-28,2021-12-29,12,True,0,-0.0031501414012699218,-0.0031501414012699218,0.6262626256793737,-0.0031501414012699218,1.0801506743509248,0.22713751987973552,-0.0034632727141096086,0.5134877533935445,0.5083423019400424,-0.003776404026949296,0.24405395592576085,0.7634881586880412,-0.004402666652628669,0.05509690186534602,0.9457697395730442
2021-12-29,2021-12-30,12,True,0,0.00030944445337138305,0.00030944445337138305,0.6565656559541821,0.00030944445337138305,1.080484920985908,0.2268983618720436,-1.8838374605708024e-05,0.5134780801188906,0.5083515639719363,-0.0003471212025827991,0.24396923962308478,0.7635702569628224,-0.0010036868585369813,0.05504160182899767,0.9458241697727697
2021-12-30,2021-12-31,12,True,0,-0.0036243889268482805,-0.0036243889268482805,0.4747474743053317,-0.0036243889268482805,1.0765688234026602,0.22970038288860273,-0.003861762664000946,0.5114951496403046,0.5102501935460038,-0.004099136401153612,0.24296917643218405,0.7645394147288216,-0.004573883875458944,0.05478984793391259,0.9460719637290858
2021-12-31,2022-01-03,12,True,0,-0.006956323127708661,-0.006956323127708661,0.7777777770534158,-0.006956323127708661,1.0690798627978542,0.2350588359303799,-0.007345212016235368,0.5077381093209206,0.5138475097093187,-0.007734100904762077,0.24109002830491058,0.7663604906544033,-0.008511878681815492,0.05432348339530401,0.9465309926313723
2022-01-03,2022-01-04,13,True,0,-0.002557277759669551,-0.002557277759669551,1.0808080798014998,-0.002557277759669551,1.0663459286414108,0.23701500295671074,-0.0030976817995703007,0.506165298220729,0.5153534554303079,-0.003638085839471051,0.24021292208689682,0.7672104912448944,-0.0047188939192725505,0.05406713663983621,0.9467833072051136
2022-01-04,2022-01-05,13,True,1,0.008995823258594847,nan,0.5757575752213597,0.008995823258594847,1.0759385881479913,0.23015132477434974,0.008707944470984167,0.5105729575307741,0.5111331802321406,0.008420065683373487,0.24223553066886358,0.7652503882907762,0.007844308108152127,0.05449125591816464,0.9463658590703337
2022-01-05,2022-01-06,13,True,0,-0.005678201988995424,-0.005678201988995424,0.3737373733893037,-0.005678201988995424,1.0698291915167324,0.23452268105324148,-0.005865070675690075,0.5075784110497601,0.5140004186810789,-0.006051939362384727,0.24076953592584055,0.7666710787061837,-0.006425676735774031,0.05414111272270818,0.9467104947219487
2022-01-06,2022-01-07,13,True,0,-0.01063531318186813,-0.01063531318186813,0.31313131283968687,-0.01063531318186813,1.0584512230138472,0.24266377207385703,-0.010791878838287973,0.5021006863367803,0.5192452672781315,-0.010948444494707818,0.23813348402573994,0.7692256674499791,-0.011261575807547504,0.05353139847747643,0.9473106185253841
2022-01-07,2022-01-10,13,True,0,0.002526222162431078,0.002526222162431078,0.5050505045801401,0.002526222162431078,1.0611251059512772,0.24075057251045795,0.002273696910141008,0.5032423111158838,0.5181521767278061,0.0020211716578509378,0.23861479267443805,0.7687592329096695,0.0015161211532707978,0.0536125585630723,0.9472307350395777
